Total Price: $5271.92
Total Energy: 99048.5
Hour, Consumption kw
0, 76.5032
1, 81.6476
2, 79.9245
3, 78.639
4, 78.1483
5, 87.3651
6, 89.1385
7, 91.562
8, 88.8121
9, 86.7739
10, 68.7504
11, 74.1024
12, 74.0832
13, 59.522
14, 67.5802
15, 87.3497
16, 98.3281
17, 94.1958
18, 95.9866
19, 80.6361
20, 75.6121
21, 83.6722
22, 85.1416
23, 79.9551
24, 80.9472
25, 76.096
26, 81.9889
27, 84.0587
28, 80.6524
29, 96.7081
30, 99.4056
31, 89.2096
32, 91.7758
33, 94.8959
34, 83.2105
35, 82.8084
36, 82.2029
37, 86.0982
38, 92.6598
39, 99.7769
40, 104.284
41, 114.792
42, 107.972
43, 85.4117
44, 84.1602
45, 90.009
46, 97.2495
47, 94.3512
48, 93.3614
49, 92.893
50, 92.8821
51, 88.6287
52, 95.7468
53, 111.505
54, 113.108
55, 103.179
56, 104.894
57, 107.237
58, 87.6754
59, 96.4317
60, 85.3423
61, 81.3323
62, 82.6495
63, 100.984
64, 93.381
65, 97.225
66, 99.9882
67, 81.7499
68, 70.4143
69, 83.0345
70, 86.9972
71, 82.2644
72, 82.2626
73, 77.5142
74, 85.3026
75, 88.749
76, 95.8446
77, 106.355
78, 111.005
79, 98.2785
80, 89.9377
81, 89.7564
82, 76.8004
83, 78.5985
84, 79.8225
85, 80.4492
86, 80.5142
87, 88.7384
88, 105.737
89, 96.8334
90, 80.7113
91, 75.0434
92, 70.4123
93, 78.3712
94, 82.6193
95, 76.0106
96, 90.3172
97, 87.2848
98, 93.5108
99, 99.4789
100, 100.221
101, 90.6901
102, 90.5528
103, 97.4275
104, 88.9784
105, 88.0625
106, 80.4576
107, 70.6424
108, 72.5483
109, 66.5718
110, 73.0672
111, 86.8689
112, 80.8665
113, 79.7145
114, 82.2787
115, 78.7682
116, 81.1018
117, 88.868
118, 93.9829
119, 80.0949
120, 79.9574
121, 76.6819
122, 79.5054
123, 87.4464
124, 102.878
125, 100.334
126, 100.081
127, 93.7226
128, 88.5207
129, 88.883
130, 69.4882
131, 64.0081
132, 63.7253
133, 65.081
134, 66.515
135, 80.2359
136, 75.5937
137, 78.0835
138, 85.3676
139, 75.6958
140, 74.4551
141, 85.4362
142, 81.2395
143, 76.0991
144, 81.3676
145, 76.7003
146, 76.8481
147, 79.8022
148, 85.8251
149, 93.3579
150, 88.9498
151, 86.1398
152, 88.9129
153, 89.1993
154, 68.3308
155, 63.3499
156, 69.2112
157, 69.0844
158, 63.458
159, 76.1419
160, 84.4435
161, 77.8242
162, 80.3804
163, 82.0463
164, 64.2618
165, 81.3373
166, 77.3145
167, 78.1947
168, 74.9026
169, 78.0326
170, 79.4555
171, 77.6758
172, 78.5195
173, 86.6249
174, 89.2402
175, 81.4608
176, 84.2921
177, 84.1703
178, 64.7325
179, 58.2638
180, 59.8881
181, 58.1483
182, 63.5514
183, 64.1202
184, 70.3376
185, 70.7366
186, 75.3507
187, 67.819
188, 59.1966
189, 79.8169
190, 81.4953
191, 75.4741
192, 75.4868
193, 76.1403
194, 78.9376
195, 80.7551
196, 85.5907
197, 91.7313
198, 91.2774
199, 85.3374
200, 89.2981
201, 81.7639
202, 64.1586
203, 62.5832
204, 65.0414
205, 61.1192
206, 62.8162
207, 70.6136
208, 72.7646
209, 69.8552
210, 71.8684
211, 69.7173
212, 62.3612
213, 76.4479
214, 77.6505
215, 74.9002
216, 74.4861
217, 74.9474
218, 78.7649
219, 76.1298
220, 79.8772
221, 85.3061
222, 86.4767
223, 85.6098
224, 83.6261
225, 83.1838
226, 62.9468
227, 70.0389
228, 60.1881
229, 64.1607
230, 64.5814
231, 69.4283
232, 69.9384
233, 69.757
234, 71.5908
235, 68.3437
236, 61.4726
237, 74.9895
238, 77.446
239, 83.2398
240, 77.3897
241, 82.0231
242, 85.0004
243, 81.5435
244, 79.9833
245, 89.9519
246, 90.1014
247, 90.4025
248, 92.8907
249, 91.7163
250, 62.272
251, 63.4582
252, 56.7449
253, 57.4196
254, 55.6992
255, 72.113
256, 73.8714
257, 68.7001
258, 68.4384
259, 69.3063
260, 62.6263
261, 78.3892
262, 78.984
263, 78.9131
264, 80.2663
265, 83.6691
266, 80.909
267, 80.1277
268, 78.9611
269, 99.6338
270, 87.6874
271, 93.3331
272, 92.1969
273, 83.7617
274, 61.4344
275, 63.8732
276, 63.3568
277, 59.9351
278, 60.0708
279, 65.8753
280, 67.442
281, 71.8214
282, 81.1095
283, 80.1094
284, 71.2608
285, 80.9023
286, 86.8284
287, 85.3763
288, 91.3843
289, 86.3026
290, 89.6847
291, 80.3362
292, 82.1371
293, 103.193
294, 91.7296
295, 93.5399
296, 87.3783
297, 87.4037
298, 71.0942
299, 63.857
300, 61.2862
301, 59.6309
302, 65.5572
303, 72.1801
304, 71.2744
305, 76.9133
306, 74.5696
307, 72.8721
308, 70.9296
309, 89.5992
310, 83.3573
311, 80.8809
312, 79.0025
313, 85.6176
314, 83.1313
315, 85.6765
316, 84.7832
317, 102.503
318, 97.8058
319, 93.9307
320, 94.4807
321, 94.2602
322, 67.8358
323, 67.0437
324, 65.46
325, 69.6647
326, 64.0998
327, 75.5649
328, 72.2672
329, 84.7261
330, 80.2931
331, 70.6733
332, 74.6843
333, 85.2676
334, 81.7356
335, 79.3306
336, 78.7645
337, 80.6921
338, 80.6425
339, 84.3477
340, 90.6541
341, 92.9577
342, 96.7269
343, 97.7674
344, 96.9319
345, 95.5751
346, 70.0694
347, 65.8605
348, 61.9085
349, 63.3289
350, 61.4059
351, 64.558
352, 69.1439
353, 66.3272
354, 65.4396
355, 59.9179
356, 60.428
357, 79.9936
358, 80.9874
359, 77.938
360, 69.1412
361, 67.4667
362, 68.4824
363, 71.0811
364, 69.3126
365, 73.9268
