Total Energy Consumption: 83656.5
Total Price: 6918.03
Hour, Consumption kw
0, 55.1608
1, 56.5603
2, 60.8407
3, 60.4365
4, 61.9351
5, 70.5191
6, 70.5236
7, 63.8598
8, 59.1352
9, 61.8629
10, 53.055
11, 56.8208
12, 59.8203
13, 48.8413
14, 56.4952
15, 71.7036
16, 71.9019
17, 70.3107
18, 70.8138
19, 70.8127
20, 69.0102
21, 69.9205
22, 72.478
23, 70.8723
24, 71.4711
25, 70.5978
26, 72.1167
27, 69.3382
28, 71.6565
29, 76.1
30, 74.227
31, 68.5991
32, 67.7306
33, 65.6262
34, 63.9096
35, 63.217
36, 63.4088
37, 66.1392
38, 69.1283
39, 74.0805
40, 75.8219
41, 77.1524
42, 79.8029
43, 77.6359
44, 75.3361
45, 74.3331
46, 76.419
47, 80.0306
48, 78.7142
49, 77.3798
50, 73.753
51, 72.7436
52, 73.1757
53, 78.1003
54, 76.7716
55, 70.6439
56, 76.6168
57, 75.1185
58, 65.8107
59, 68.4159
60, 62.993
61, 66.2421
62, 68.0645
63, 77.4914
64, 72.6514
65, 75.2692
66, 72.8249
67, 76.4454
68, 72.8652
69, 73.5861
70, 74.7705
71, 74.1213
72, 75.7174
73, 72.7052
74, 76.7804
75, 71.5341
76, 71.6944
77, 77.6802
78, 81.8234
79, 74.7446
80, 69.5211
81, 64.2969
82, 62.0878
83, 63.7964
84, 64.624
85, 66.1903
86, 63.7111
87, 72.2874
88, 72.3388
89, 72.1812
90, 65.4869
91, 74.5814
92, 73.5529
93, 72.2024
94, 72.4061
95, 71.9336
96, 74.6982
97, 72.1337
98, 75.9553
99, 79.2032
100, 82.6125
101, 78.8128
102, 74.0223
103, 74.0765
104, 68.4076
105, 60.6684
106, 64.7371
107, 56.43
108, 60.8084
109, 55.3686
110, 61.1147
111, 71.9157
112, 66.2098
113, 63.2704
114, 66.2404
115, 75.3624
116, 75.0635
117, 77.7501
118, 77.0288
119, 73.1981
120, 73.5653
121, 72.643
122, 71.5879
123, 70.6503
124, 72.104
125, 76.7093
126, 72.5512
127, 72.08
128, 69.1342
129, 66.5706
130, 61.1933
131, 55.7598
132, 55.7099
133, 55.7525
134, 56.5856
135, 65.4898
136, 61.6843
137, 64.6472
138, 67.4307
139, 74.4404
140, 76.0267
141, 73.6538
142, 75.4447
143, 72.7605
144, 75.6058
145, 68.0406
146, 64.9945
147, 68.9468
148, 72.2759
149, 77.4548
150, 73.7654
151, 70.8274
152, 63.1931
153, 59.6203
154, 55.216
155, 51.7459
156, 55.718
157, 56.8972
158, 52.5632
159, 63.4254
160, 63.9117
161, 62.7023
162, 68.3405
163, 74.9085
164, 73.6503
165, 75.0039
166, 72.5403
167, 72.6767
168, 72.4652
169, 72.5816
170, 68.2033
171, 67.9152
172, 68.0287
173, 74.9969
174, 72.9559
175, 63.1897
176, 62.0274
177, 52.3504
178, 53.5438
179, 48.5019
180, 52.4432
181, 51.6687
182, 57.4006
183, 58.6571
184, 62.8934
185, 62.6281
186, 63.6218
187, 72.9493
188, 71.1142
189, 71.3446
190, 69.6458
191, 68.1723
192, 70.5038
193, 68.0643
194, 66.5788
195, 68.2118
196, 71.1426
197, 74.7116
198, 72.6095
199, 70.1838
200, 71.982
201, 60.7716
202, 56.1925
203, 53.1113
204, 56.0605
205, 53.4025
206, 55.7672
207, 63.2341
208, 62.6933
209, 61.1137
210, 57.2276
211, 72.3846
212, 70.8443
213, 71.2119
214, 70.4234
215, 70.4346
216, 70.0642
217, 68.2215
218, 68.0832
219, 65.2585
220, 66.7435
221, 71.9799
222, 71.4925
223, 66.562
224, 64.3245
225, 60.3568
226, 54.9894
227, 62.8698
228, 52.9844
229, 56.9177
230, 56.618
231, 63.0061
232, 62.2558
233, 58.7453
234, 59.4197
235, 67.2649
236, 66.9231
237, 64.2464
238, 64.5951
239, 70.8327
240, 67.9569
241, 68.5899
242, 68.4764
243, 68.0226
244, 68.8833
245, 71.6514
246, 72.1051
