Total Energy Consumption: 21421.6
Total Price: 1752.73
Hour, Consumption kw
0, 17.5613
1, 15.3726
2, 18.4263
3, 18.4413
4, 18.2479
5, 20.0312
6, 19.8104
7, 16.0711
8, 13.8922
9, 15.2723
10, 11.1937
11, 11.3171
12, 14.8719
13, 11.1853
14, 14.3304
15, 19.7373
16, 19.4728
17, 18.5007
18, 18.1124
19, 18.5606
20, 18.3581
21, 18.7205
22, 19.6102
23, 19.3829
24, 19.0908
25, 19.1031
26, 19.4518
27, 19.3418
28, 20.1792
29, 21.0171
30, 21.6349
31, 18.9722
32, 16.8536
33, 15.9847
34, 15.7721
35, 14.7464
36, 15.2171
37, 16.5018
38, 17.7043
39, 19.6338
40, 19.974
41, 19.1452
42, 17.4472
43, 20.6277
44, 20.0805
45, 19.6448
46, 19.3147
47, 19.8378
48, 20.3448
49, 19.5584
50, 19.528
51, 19.9164
52, 20.4344
53, 21.0011
54, 20.4989
55, 17.3473
56, 19.6917
57, 17.4734
58, 15.632
59, 17.2102
60, 15.0393
61, 17.4237
62, 15.8039
63, 19.8051
64, 19.0902
65, 18.9936
66, 16.2116
67, 19.9778
68, 19.6371
69, 20.0016
70, 20.4898
71, 20.2772
72, 21.0753
73, 19.5447
74, 21.5493
75, 20.2812
76, 20.5304
77, 21.1822
78, 23.1793
79, 18.8188
80, 18.3182
81, 16.5286
82, 15.7937
83, 15.9491
84, 16.5137
85, 17.8678
86, 16.2691
87, 19.3067
88, 19.9614
89, 18.6519
90, 16.2008
91, 20.0771
92, 19.9311
93, 19.2611
94, 19.3403
95, 19.1833
96, 20.3065
97, 19.5328
98, 20.4676
99, 23.9337
100, 24.2358
101, 21.9971
102, 21.0378
103, 21.333
104, 18.8677
105, 15.1638
106, 16.8642
107, 14.2836
108, 16.7839
109, 13.7943
110, 16.5992
111, 18.1305
112, 17.8449
113, 15.8833
114, 16.8281
115, 20.2819
116, 20.5768
117, 22.0263
118, 21.7202
119, 19.7452
120, 19.8708
121, 19.5025
122, 19.8378
123, 20.6026
124, 21.1939
125, 21.0048
126, 20.4229
127, 19.7582
128, 19.3318
129, 18.3889
130, 16.5193
131, 14.0797
132, 14.1508
133, 14.3617
134, 14.7646
135, 17.5006
136, 15.7192
137, 17.2502
138, 18.1556
139, 19.556
140, 21.2076
141, 19.956
142, 20.8623
143, 19.5619
144, 21.0458
145, 19.4517
146, 19.5652
147, 20.3447
148, 21.1269
149, 21.157
150, 19.5863
151, 19.0934
152, 15.4275
153, 14.2208
154, 12.3464
155, 11.3304
156, 12.954
157, 14.438
158, 13.3861
159, 19.0073
160, 18.8319
161, 17.4403
162, 18.4272
163, 19.6498
164, 19.4215
165, 20.5799
166, 19.4062
167, 19.4318
168, 19.4004
169, 19.4195
170, 19.3949
171, 19.439
172, 19.4234
173, 20.2884
174, 20.2948
175, 17.0736
176, 15.3863
177, 11.8
178, 13.5103
179, 11.5379
180, 13.5346
181, 13.5764
182, 16.7409
183, 17.592
184, 18.7699
185, 18.6167
186, 17.8715
187, 19.944
188, 19.4058
189, 19.6237
190, 20.1882
191, 19.4895
192, 20.5422
193, 19.3546
194, 18.8243
195, 19.0481
196, 19.2016
197, 19.9925
198, 20.1041
199, 19.8893
200, 20.5556
201, 14.8795
202, 14.7827
203, 14.1096
204, 15.4683
205, 13.8913
206, 15.0966
207, 19.0517
208, 18.1369
209, 17.2255
210, 13.6728
211, 20.1114
212, 19.1084
213, 18.9021
214, 18.3614
215, 18.3595
216, 18.3738
217, 18.2386
218, 17.8925
219, 17.9953
220, 18.3857
221, 18.8272
222, 18.9001
223, 17.9755
224, 17.4838
225, 15.1458
226, 14.3512
227, 18.4303
228, 13.6721
229, 14.8878
230, 15.3922
231, 19.2549
232, 18.8673
233, 16.82
234, 16.2485
235, 17.7031
236, 17.3347
237, 17.3963
238, 17.3951
239, 19.5739
240, 18.1932
241, 18.0268
242, 18.3509
243, 18.5756
244, 18.6685
245, 18.5658
246, 19.2236
247, 17.1207
248, 13.4522
249, 12.5209
250, 11.3972
251, 12.4026
252, 10.4098
253, 10.8539
254, 11.0423
255, 18.1241
256, 17.53
257, 14.3675
258, 12.8661
259, 19.8306
260, 17.2518
261, 17.2931
262, 17.0154
263, 19.1704
264, 19.1482
265, 18.6222
266, 18.3967
267, 18.8072
268, 19.0595
269, 26.4615
270, 17.2132
271, 18.561
272, 16.5834
273, 11.6699
274, 11.6544
275, 11.7439
276, 11.5312
277, 10.9238
278, 11.5028
279, 15.101
280, 15.5459
281, 13.8932
282, 15.5322
283, 19.5559
284, 19.4056
285, 20.1184
286, 20.5144
287, 20.8601
288, 21.339
289, 19.3646
290, 19.6607
291, 18.8532
292, 19.5343
293, 21.3557
294, 16.5332
295, 17.1507
296, 16.2267
297, 12.9799
298, 13.3778
299, 11.2885
300, 11.0351
301, 10.5652
302, 13.372
303, 15.8741
304, 14.5379
305, 15.509
306, 15.725
307, 19.5904
308, 19.4136
309, 18.5864
310, 17.4605
311, 18.8408
312, 19.8341
313, 20.6079
314, 20.2368
315, 20.8325
316, 20.0293
317, 22.4306
318, 21.8191
319, 17.8821
320, 18.5359
321, 14.6312
322, 11.495
323, 10.3974
324, 10.3229
325, 11.0403
326, 12.2203
327, 18.7957
328, 16.056
329, 17.9662
330, 15.5789
331, 19.5541
332, 20.8508
333, 19.4928
334, 19.394
335, 19.4909
336, 19.4918
337, 19.5351
338, 19.4726
339, 19.651
340, 19.6555
341, 20.2911
342, 17.539
343, 19.098
344, 17.5433
345, 11.6637
346, 10.942
347, 10.9118
348, 10.4145
349, 11.3742
350, 11.7388
351, 13.9045
352, 14.5428
353, 12.708
354, 11.6408
355, 19.394
356, 19.6645
357, 14.374
358, 14.1481
359, 14.5983
360, 15.1095
361, 14.788
362, 13.9084
363, 15.8735
364, 16.0237
365, 15.6811
366, 14.8586
367, 15.6963
368, 15.8774
369, 16.2615
370, 15.0422
371, 16.1737
372, 14.1797
373, 13.6254
374, 15.0483
375, 15.2987
376, 15.8678
377, 14.9279
378, 14.5824
379, 17.5589
380, 15.5102
381, 17.9907
382, 16.56
383, 17.0312
384, 15.7369
