Total Energy Consumption: 95998.6
Total Price: 5253.69
Hour, Consumption kw
0, 59.6407
1, 63.8432
2, 68.2531
3, 67.8333
4, 67.7867
5, 79.1342
6, 80.2169
7, 78.3094
8, 68.7432
9, 72.2635
10, 63.5557
11, 67.1699
12, 68.2247
13, 56.712
14, 64.5161
15, 82.1793
16, 82.8705
17, 80.2203
18, 82.0313
19, 73.6742
20, 69.8323
21, 81.4898
22, 83.6964
23, 81.5377
24, 82.1406
25, 81.3456
26, 83.049
27, 76.923
28, 82.2631
29, 87.415
30, 88.8707
31, 84.8423
32, 86.4688
33, 87.8081
34, 72.5965
35, 71.1144
36, 70.841
37, 73.6482
38, 76.2202
39, 81.8261
40, 84.9711
41, 87.2323
42, 86.9308
43, 76.0859
44, 72.3862
45, 85.0898
46, 88.4518
47, 91.63
48, 90.071
49, 89.4747
50, 86.3343
51, 83.0909
52, 82.0223
53, 89.9445
54, 89.8723
55, 87.5645
56, 88.7672
57, 90.7542
58, 77.2998
59, 80.2366
60, 74.0825
61, 76.1849
62, 77.9466
63, 88.0298
64, 83.5093
65, 86.3643
66, 86.8801
67, 76.5339
68, 68.4472
69, 84.1625
70, 85.4776
71, 84.5706
72, 86.2938
73, 83.3305
74, 87.4676
75, 84.3518
76, 83.3149
77, 88.8171
78, 95.0986
79, 89.7376
80, 85.9735
81, 85.5408
82, 70.9638
83, 72.7544
84, 73.3308
85, 75.7083
86, 75.1523
87, 84.295
88, 87.7909
89, 81.044
90, 78.5299
91, 73.0009
92, 65.1247
93, 83.206
94, 83.5472
95, 82.5099
96, 85.7718
97, 92.0677
98, 98.1189
99, 95.078
100, 99.0553
101, 90.2443
102, 88.6715
103, 90.0261
104, 87.2506
105, 85.2188
106, 75.5542
107, 65.2821
108, 69.1647
109, 64.2313
110, 70.7201
111, 79.2325
112, 76.3206
113, 77.09
114, 79.9933
115, 71.5279
116, 70.3626
117, 88.457
118, 87.6267
119, 83.8029
120, 84.1428
121, 83.2322
122, 84.3123
123, 85.0989
124, 83.6817
125, 86.8106
126, 87.8355
127, 86.5291
128, 85.4869
129, 89.8806
130, 68.5748
131, 63.0704
132, 62.7669
133, 62.9612
134, 64.6115
135, 76.267
136, 72.5644
137, 75.5626
138, 78.8526
139, 68.8469
140, 71.7042
141, 84.8415
142, 86.0591
143, 83.3369
144, 86.1294
145, 76.2222
146, 75.802
147, 82.8463
148, 86.5424
149, 88.3358
150, 86.1707
151, 84.8947
152, 86.328
153, 86.5923
154, 65.4265
155, 60.9895
156, 66.6272
157, 66.1524
158, 60.0382
159, 70.8812
160, 72.4619
161, 70.9824
162, 78.7249
163, 72.3831
164, 60.58
165, 85.8573
166, 83.2627
167, 83.4194
168, 83.0416
169, 83.1883
170, 83.2942
171, 83.2619
172, 81.7463
173, 85.6994
174, 88.6407
175, 84.5342
176, 84.8365
177, 84.7832
178, 60.4599
179, 55.0904
180, 58.677
181, 57.6463
182, 63.3874
183, 64.4826
184, 70.9013
185, 70.0745
186, 72.8487
187, 66.9487
188, 57.6483
189, 80.9234
190, 81.5417
191, 80.0616
192, 80.6965
193, 77.3847
194, 77.2435
195, 79.8168
196, 82.9666
197, 85.7046
198, 86.9432
199, 83.6465
200, 87.0447
201, 80.8609
202, 62.4818
203, 59.7596
204, 62.5838
205, 59.5574
206, 61.7361
207, 69.8937
208, 70.754
209, 67.9864
210, 67.1619
211, 69.6779
212, 61.6208
213, 82.7096
214, 82.363
215, 81.3276
216, 81.2535
217, 80.9792
218, 82.192
219, 79.7896
220, 81.8467
221, 83.5979
222, 85.5116
223, 85.6449
224, 80.7379
225, 80.9786
226, 61.6944
227, 69.0827
228, 59.0113
229, 62.919
230, 62.5043
231, 68.9509
232, 68.9367
233, 66.9245
234, 70.2468
235, 67.8918
236, 59.5015
237, 74.2916
238, 76.8312
239, 76.4907
240, 73.7671
241, 78.4915
242, 79.5082
243, 80.9488
244, 80.5897
245, 81.7306
246, 85.1797
247, 82.5024
248, 84.4564
249, 81.8026
250, 55.456
251, 57.1643
252, 52.5167
253, 53.8033
254, 52.1066
255, 69.1004
256, 70.475
257, 65.0148
258, 65.7359
259, 67.2075
260, 61.8282
261, 79.2851
262, 77.6207
263, 77.2102
264, 78.1133
265, 79.1533
266, 77.8485
267, 80.2434
268, 80.0328
269, 93.6715
270, 80.5417
271, 83.9774
272, 85.2173
273, 76.2843
274, 61.506
275, 63.4175
276, 62.2858
277, 59.6883
278, 60.189
279, 66.0766
280, 67.5374
281, 71.0627
282, 75.6178
283, 76.5314
284, 71.2342
285, 84.1683
286, 83.0341
287, 77.7705
288, 86.7376
289, 79.0984
290, 73.6943
291, 77.5452
292, 80.6512
293, 88.4206
294, 84.3932
295, 87.243
296, 81.8807
297, 74.5909
298, 71.2256
299, 63.7895
300, 61.2513
301, 59.5302
302, 65.2798
303, 71.2361
304, 70.4074
305, 75.8939
306, 73.8912
307, 71.5577
308, 69.9396
309, 83.2556
310, 77.8638
311, 77.0831
312, 83.8473
313, 83.7664
314, 81.1097
315, 87.0801
316, 77.9177
317, 97.1108
318, 94.3313
319, 92.3128
320, 88.2038
321, 78.7781
322, 66.41
323, 65.4794
324, 61.6977
325, 63.5592
326, 63.1596
327, 75.0081
328, 71.3746
329, 81.2324
330, 75.0634
331, 68.5547
332, 70.4495
333, 82.2612
334, 83.5796
335, 81.9525
336, 76.8512
337, 76.0735
338, 77.821
339, 86.2772
340, 89.0388
341, 89.7897
342, 88.2465
343, 93.1676
344, 85.5526
345, 77.2501
346, 66.6185
347, 61.813
348, 59.5521
349, 61.5221
350, 60.5623
351, 64.1529
352, 67.3672
353, 65.0589
354, 64.7351
355, 58.9835
356, 59.4503
357, 74.7427
358, 74.6933
359, 74.1057
360, 71.2731
361, 73.0611
362, 73.0348
363, 75.5394
364, 70.6778
365, 69.8032
366, 75.5455
367, 82.4828
368, 74.573
369, 76.7891
370, 71.3104
371, 72.8275
372, 70.8066
373, 68.9837
374, 71.9983
375, 70.9156
376, 71.0057
377, 67.5249
378, 69.735
379, 65.9723
380, 61.0725
381, 81.4838
382, 78.4158
383, 81.6157
384, 74.3113
385, 74.5419
386, 74.421
387, 74.2299
388, 74.6463
389, 80.9531
390, 83.1128
391, 81.3155
392, 82.2667
393, 79.8851
394, 71.6759
395, 71.2753
396, 68.6775
397, 67.5024
398, 75.6312
399, 71.4154
400, 72.947
401, 80.436
402, 70.6605
403, 61.6724
404, 56.9097
405, 75.3855
406, 75.2946
407, 74.3991
408, 73.4478
409, 73.4988
410, 1438.76
411, 73.3846
412, 74.2125
413, 77.2353
414, 82.0059
415, 80.5529
416, 82.772
417, 74.466
418, 68.144
419, 64.848
420, 61.9047
421, 58.8425
422, 65.8257
423, 66.6594
424, 69.8183
425, 68.5999
426, 60.6517
427, 60.3355
428, 60.9122
429, 79.1321
430, 74.797
431, 73.6209
432, 75.2044
433, 74.7825
434, 72.6917
435, 73.7051
436, 74.6363
437, 77.7861
438, 78.2202
439, 89.5462
440, 80.4748
441, 73.4887
442, 64.706
443, 58.1837
444, 58.4397
445, 61.1012
446, 60.9481
447, 61.0473
448, 62.1193
449, 62.9878
450, 65.6224
451, 67.5906
452, 70.1248
453, 75.3404
454, 79.9382
455, 76.2541
456, 76.8105
457, 77.4612
458, 73.5814
459, 71.4682
460, 80.7121
461, 90.0971
462, 88.1588
463, 87.8531
464, 87.8057
465, 85.322
466, 67.2735
467, 55.2092
468, 55.8985
469, 63.1999
470, 61.5306
471, 70.2319
472, 67.029
473, 70.1776
474, 71.5594
475, 64.9447
476, 61.2247
477, 83.625
478, 84.7167
479, 84.7692
480, 86.0261
481, 78.6401
482, 68.4407
483, 75.4239
484, 80.4412
485, 82.9464
486, 89.6432
487, 89.2327
488, 82.0223
489, 75.4392
490, 62.1169
491, 56.6758
492, 51.6321
493, 48.1465
494, 50.6262
495, 64.5977
496, 65.4702
497, 62.6866
498, 63.3248
499, 61.9483
500, 56.5652
501, 75.8662
502, 75.4994
503, 75.7492
504, 74.2098
505, 73.2998
506, 66.8907
507, 71.7567
508, 75.5259
509, 78.5862
510, 79.5248
511, 80.3698
512, 70.477
513, 66.4016
514, 57.7958
515, 53.4732
516, 48.9307
517, 47.4135
518, 50.9155
519, 60.5678
520, 62.3027
521, 58.784
522, 57.6391
523, 56.2505
524, 58.2857
525, 75.2675
526, 76.7462
527, 78.2026
528, 78.7152
529, 71.9185
530, 57.3376
531, 70.4322
532, 77.3743
533, 88.3754
534, 82.3474
535, 91.5318
536, 84.5155
537, 78.6964
538, 70.8048
539, 62.902
540, 61.7941
541, 61.0574
542, 61.3783
543, 63.992
544, 68.498
545, 72.1781
546, 64.9524
547, 62.4288
548, 60.218
549, 81.9853
550, 78.8321
551, 80.8296
552, 76.044
553, 76.8953
554, 70.7573
555, 76.8478
556, 82.6353
557, 77.8986
558, 83.7467
559, 86.0618
560, 79.8689
561, 68.1459
562, 57.8863
563, 52.8921
564, 55.8386
565, 51.5045
566, 55.4761
567, 68.0831
568, 70.0801
569, 68.2533
570, 61.0622
571, 67.7753
572, 61.5687
573, 82.0743
574, 80.8516
575, 83.1958
576, 82.5055
577, 82.4753
578, 64.6816
579, 73.7227
580, 78.7606
581, 81.1701
582, 80.5457
583, 86.5117
584, 81.7422
585, 83.0273
586, 70.2208
587, 69.2263
588, 59.335
589, 59.5724
