Total Energy Consumption: 21222.4
Total Price: 664.313
Hour, Consumption kw
0, 17.5613
1, 15.105
2, 18.2335
3, 18.2794
4, 17.4382
5, 18.7062
6, 19.8104
7, 16.0711
8, 13.8922
9, 15.2723
10, 11.1937
11, 11.3171
12, 14.8719
13, 11.1853
14, 14.3304
15, 19.7373
16, 19.4728
17, 18.5007
18, 18.1124
19, 16.4717
20, 17.2289
21, 14.9672
22, 16.0582
23, 16.4289
24, 16.8036
25, 14.3196
26, 18.3158
27, 18.5038
28, 19.8549
29, 20.9434
30, 21.6349
31, 18.9722
32, 16.8536
33, 15.9847
34, 15.7721
35, 14.7464
36, 15.2171
37, 16.5018
38, 17.7043
39, 19.6338
40, 19.974
41, 19.1452
42, 17.4472
43, 15.5641
44, 16.5989
45, 16.367
46, 16.3409
47, 18.1668
48, 19.1427
49, 17.7694
50, 16.7306
51, 18.534
52, 19.6024
53, 20.4655
54, 20.4989
55, 17.4167
56, 20.1936
57, 18.073
58, 16.3867
59, 17.9821
60, 15.249
61, 17.4237
62, 15.8039
63, 19.8051
64, 19.1305
65, 19.407
66, 16.2215
67, 17.8192
68, 17.6203
69, 17.6015
70, 18.3045
71, 17.5613
72, 19.0328
73, 15.7674
74, 20.6541
75, 18.9652
76, 19.9393
77, 21.6038
78, 25.0405
79, 19.9613
80, 19.0351
81, 17.9076
82, 17.0414
83, 16.6915
84, 17.2063
85, 18.557
86, 16.9676
87, 20.3158
88, 20.7682
89, 20.0242
90, 16.2008
91, 17.5606
92, 16.5157
93, 15.8333
94, 16.6081
95, 17.6393
96, 19.0941
97, 18.4251
98, 19.8348
99, 22.7301
100, 23.3738
101, 22.9738
102, 22.3037
103, 22.5394
104, 20.1643
105, 15.5557
106, 17.8783
107, 14.2836
108, 16.7839
109, 13.7943
110, 16.5992
111, 18.2878
112, 17.9385
113, 16.8106
114, 18.3943
115, 18.8398
116, 19.1069
117, 23.3877
118, 21.7996
119, 18.1755
120, 19.5013
121, 17.7264
122, 19.7748
123, 20.0538
124, 22.2664
125, 22.3677
126, 27.8549
127, 23.9086
128, 21.645
129, 19.7849
130, 16.5193
131, 14.0797
132, 14.1508
133, 14.3617
134, 14.7646
135, 17.9902
136, 15.7192
137, 17.7529
138, 20.4067
139, 15.9192
140, 19.9556
141, 19.9707
142, 16.8179
143, 15.9475
144, 24.3191
145, 15.6083
146, 16.5811
147, 22.3375
148, 24.4073
149, 24.0772
150, 21.1072
151, 19.9458
152, 15.8977
153, 15.8499
154, 12.6104
155, 11.3323
156, 12.954
157, 15.0603
158, 13.7117
159, 25.2006
160, 23.2663
161, 19.9942
162, 20.2781
163, 17.1602
164, 12.9337
165, 14.1118
166, 11.9453
167, 14.273
168, 15.1096
169, 14.4261
170, 14.274
171, 16.8607
172, 17.3252
173, 20.7802
174, 23.1671
175, 18.4679
176, 16.504
177, 12.9433
178, 14.7964
179, 12.3556
180, 14.5827
181, 14.2648
182, 17.6375
183, 19.3097
184, 21.4713
185, 20.149
186, 19.5862
187, 18.5183
188, 14.835
189, 12.9071
190, 13.7373
191, 13.1654
192, 17.1696
193, 13.2617
194, 14.6725
195, 17.3345
196, 20.04
197, 22.986
198, 25.562
199, 23.5113
200, 22.7514
201, 14.8976
202, 14.8121
203, 14.1096
204, 16.178
205, 13.8913
206, 15.0966
207, 21.7057
208, 18.6388
209, 18.3077
210, 14.9182
211, 20.622
212, 15.7972
213, 15.0959
214, 13.8454
215, 16.8854
216, 15.1129
217, 14.2838
218, 13.5581
219, 16.8784
220, 18.5023
221, 20.2683
222, 20.689
223, 21.6173
224, 18.1859
225, 15.1844
226, 14.3512
227, 19.0525
228, 13.6721
229, 14.8878
230, 15.3922
231, 23.2635
232, 21.8075
233, 17.5533
234, 17.2731
235, 16.1677
236, 13.542
237, 12.1137
238, 14.3142
239, 18.6293
240, 13.7392
241, 14.8838
242, 15.9894
243, 16.1667
244, 18.9319
245, 17.5276
246, 20.4891
247, 18.2662
248, 14.0355
249, 12.8106
250, 11.3972
251, 13.0249
252, 10.8641
253, 10.8539
254, 11.0423
255, 20.1404
256, 18.252
257, 14.8937
258, 12.895
259, 13.6557
260, 10.8076
261, 11.9821
262, 12.5638
263, 16.5882
264, 15.8192
265, 16.8583
266, 17.0904
267, 16.6547
268, 19.2173
269, 24.7582
270, 18.9288
271, 21.0782
272, 18.5063
273, 12.1299
274, 11.9866
275, 12.6523
276, 12.3724
277, 11.2489
