Total Energy Consumption: 35310.4
Total Price: 1103.61
Hour, Consumption kw
0, 25.3404
1, 24.3711
2, 25.9714
3, 25.773
4, 27.232
5, 29.627
6, 30.8757
7, 27.0941
8, 25.1531
9, 26.649
10, 21.2772
11, 23.2359
12, 25.708
13, 20.4852
14, 24.2372
15, 30.6139
16, 30.4666
17, 30.2006
18, 29.7981
19, 25.6157
20, 26.0789
21, 23.7649
22, 25.3779
23, 24.6968
24, 26.8094
25, 22.509
26, 26.701
27, 27.2472
28, 28.9449
29, 32.3189
30, 32.6298
31, 29.6302
32, 28.8019
33, 28.3806
34, 27.6113
35, 27.6598
36, 27.9883
37, 29.3151
38, 31.0182
39, 33.2225
40, 35.777
41, 35.9893
42, 34.7542
43, 26.9423
44, 27.7981
45, 26.7829
46, 28.1044
47, 30.3814
48, 32.1523
49, 29.6762
50, 25.6713
51, 26.7028
52, 29.0384
53, 31.7296
54, 32.9426
55, 29.9535
56, 35.5254
57, 33.432
58, 28.9019
59, 30.0998
60, 27.1797
61, 29.1618
62, 30.1005
63, 34.471
64, 31.9172
65, 33.4743
66, 29.9636
67, 27.4151
68, 25.6824
69, 25.7872
70, 27.5383
71, 25.1826
72, 26.1064
73, 24.1498
74, 27.9854
75, 27.9351
76, 30.8469
77, 35.0715
78, 39.3444
79, 34.9685
80, 31.9745
81, 29.9446
82, 28.8061
83, 29.576
84, 31.2539
85, 32.2381
86, 29.9497
87, 33.4561
88, 30.688
89, 30.1541
90, 26.5436
91, 25.452
92, 24.2508
93, 23.4499
94, 25.0312
95, 25.0812
96, 26.6009
97, 26.097
98, 28.1377
99, 30.4682
100, 32.5383
101, 34.4674
102, 35.868
103, 35.2658
104, 32.2746
105, 27.2313
106, 29.1586
107, 24.7536
108, 27.1641
109, 24.1819
110, 26.7157
111, 28.2281
112, 27.977
113, 26.5846
114, 27.9592
115, 26.2623
116, 27.2221
117, 30.7521
118, 29.3468
119, 27.0028
120, 28.9751
121, 26.6749
122, 27.8312
123, 28.8335
124, 33.1086
125, 36.8752
126, 41.0659
127, 36.1633
128, 33.9092
129, 32.3142
130, 27.8661
131, 25.1914
132, 25.2608
