Total Energy Consumption: 55444.7
Total Price: 1740.8
Hour, Consumption kw
0, 35.086
1, 36.6062
2, 39.0368
3, 38.3721
4, 38.8195
5, 44.6968
6, 46.3528
7, 43.638
8, 40.6717
9, 41.6067
10, 36.8622
11, 39.377
12, 39.8118
13, 34.3332
14, 38.1604
15, 47.6933
16, 48.3717
17, 46.3018
18, 46.9097
19, 42.3228
20, 40.3004
21, 39.4985
22, 41.4687
23, 39.6141
24, 40.4458
25, 34.5922
26, 39.6013
27, 40.7463
28, 43.5684
29, 50.9861
30, 50.2757
31, 46.1431
32, 45.5945
33, 43.5959
34, 42.517
35, 41.4038
36, 41.1332
37, 43.1886
38, 44.5767
39, 47.8492
40, 52.2406
41, 52.41
42, 51.3874
43, 42.2038
44, 40.069
45, 39.5643
46, 43.4594
47, 44.656
48, 45.6165
49, 43.399
50, 39.9159
51, 40.2554
52, 44.1478
53, 51.3154
54, 52.1935
55, 49.2968
56, 54.4491
57, 51.5738
58, 46.4584
59, 48.0195
60, 44.5907
61, 45.599
62, 46.4447
63, 51.9728
64, 51.0766
65, 53.4112
66, 55.2776
67, 45.5648
68, 39.4708
69, 39.2739
70, 43.6638
71, 36.7222
72, 37.0245
73, 36.8422
74, 42.5266
75, 41.5862
76, 46.5787
77, 54.905
78, 64.7404
79, 54.6482
80, 49.0297
81, 48.159
82, 46.9559
83, 46.7599
84, 46.9724
85, 47.6598
86, 47.3781
87, 52.5858
88, 58.6306
89, 54.8898
90, 45.0406
91, 41.5299
92, 37.1552
93, 36.5242
94, 39.335
95, 38.6759
96, 42.6603
97, 43.5828
98, 47.4629
99, 49.4908
100, 55.3729
101, 56.156
102, 57.1124
103, 54.8913
104, 51.0274
105, 44.3107
106, 46.7212
107, 40.6287
108, 41.5179
109, 38.3159
110, 41.9274
111, 52.1626
112, 46.54
113, 46.8236
114, 48.593
115, 43.5517
116, 44.145
117, 51.0607
118, 44.3542
119, 41.1469
120, 41.9356
121, 38.9656
122, 42.9241
123, 42.4007
124, 51.6833
125, 54.068
126, 58.4903
127, 55.9789
128, 49.2523
129, 46.6588
130, 42.3639
131, 37.8577
132, 37.4602
133, 37.7617
134, 38.4715
135, 48.0251
136, 44.1221
137, 46.7852
138, 52.6637
139, 43.4562
140, 44.8211
141, 44.3661
142, 38.0763
143, 36.7772
144, 45.9781
145, 36.4631
146, 37.1386
147, 42.4311
148, 51.8512
149, 56.6233
150, 54.1422
151, 50.3821
152, 47.3051
153, 45.486
154, 41.5128
155, 38.432
156, 41.3714
157, 40.1278
158, 36.5763
159, 49.4683
160, 49.6464
161, 45.6192
162, 50.3947
163, 48.4791
164, 36.716
165, 32.2721
166, 30.4605
167, 35.3765
168, 33.5
169, 36.6994
170, 37.9287
171, 38.8778
172, 39.7941
173, 51.7922
174, 57.1555
175, 46.9714
176, 47.2853
177, 40.1782
178, 40.5442
179, 35.6281
180, 36.8244
181, 36.0112
182, 39.3487
183, 41.3455
184, 46.8455
185, 43.9917
186, 44.0713
187, 41.5218
188, 32.5361
189, 31.4411
190, 32.0121
191, 31.6344
192, 35.7371
193, 33.0538
194, 37.1721
195, 40.4639
196, 47.6132
197, 57.399
198, 60.5344
199, 55.7527
200, 52.9894
201, 42.2246
202, 37.7368
203, 36.8982
204, 38.7459
205, 36.3606
206, 37.5879
207, 45.4046
208, 43.9543
209, 42.0411
210, 43.6743
211, 43.9614
212, 35.7116
213, 34.2263
214, 33.692
215, 35.7335
216, 33.3575
217, 32.727
218, 35.5059
219, 36.6572
220, 42.4608
221, 50.87
222, 51.0251
223, 54.5327
224, 46.06
225, 41.513
226, 37.9607
227, 41.6966
228, 36.1812
229, 38.3731
230, 38.0149
231, 46.1088
232, 45.9247
233, 40.8826
234, 43.2138
235, 38.9489
236, 35.7482
237, 29.5711
238, 33.7758
239, 41.4897
240, 34.9272
241, 41.2408
242, 42.5379
243, 41.6112
244, 43.8643
245, 50.1833
246, 54.3278
247, 49.9677
248, 45.9955
249, 42.6872
250, 36.5584
251, 37.4492
252, 34.0358
253, 33.9057
254, 33.3859
255, 45.5752
256, 45.2047
257, 41.6213
258, 38.9193
259, 39.5543
260, 35.1282
261, 32.5954
262, 33.8646
263, 41.2303
264, 41.0654
265, 45.2869
266, 44.0863
267, 43.2183
268, 45.4751
269, 54.0978
270, 50.5297
271, 58.5918
272, 52.753
273, 38.6819
274, 37.1529
275, 38.791
276, 37.9382
277, 36.2795
278, 36.3715
279, 39.7311
280, 40.7271
281, 43.4197
282, 50.3642
283, 50.0833
284, 40.5309
285, 46.7851
286, 47.3752
287, 44.8138
288, 52.6198
289, 46.0606
290, 46.3849
291, 39.6552
292, 46.0366
293, 65.2089
294, 52.0846
295, 53.8126
296, 46.5899
297, 45.5042
298, 42.7925
299, 37.5411
300, 36.1351
301, 35.2695
302, 38.1366
303, 42.6143
304, 42.1161
305, 46.1483
306, 47.0052
307, 45.3608
308, 40.9127
