Total Energy Consumption: 47602.2
Total Price: 1494.7
Hour, Consumption kw
0, 29.8204
1, 31.654
2, 33.3838
3, 32.6407
4, 32.8167
5, 38.2421
6, 39.6479
7, 36.7657
8, 33.9822
9, 35.2139
10, 31.7778
11, 33.5849
12, 34.1123
13, 28.356
14, 32.258
15, 41.0897
16, 41.4353
17, 40.1101
18, 41.0157
19, 36.8371
20, 34.9162
21, 34.0467
22, 35.9579
23, 33.3704
24, 34.1277
25, 28.8702
26, 33.5603
27, 34.6636
28, 36.464
29, 43.6338
30, 41.5972
31, 38.9689
32, 38.9287
33, 37.2456
34, 36.2983
35, 35.5572
36, 35.4205
37, 36.8241
38, 38.1101
39, 40.9682
40, 44.9261
41, 46.0691
42, 45.7969
43, 38.043
44, 36.1931
45, 35.5525
46, 39.4847
47, 39.2886
48, 39.8569
49, 36.9698
50, 33.3506
51, 34.6938
52, 37.5106
53, 43.6379
54, 44.6291
55, 41.7273
56, 47.2433
57, 45.322
58, 40.391
59, 41.9204
60, 38.2692
61, 39.1046
62, 39.9827
63, 45.0094
64, 43.8137
65, 46.2456
66, 49.2114
67, 40.4045
68, 34.2236
69, 34.2466
70, 37.6654
71, 31.3737
72, 30.7452
73, 30.3303
74, 35.1305
75, 35.122
76, 40.0864
77, 47.0765
78, 52.9253
79, 46.4008
80, 41.714
81, 40.7047
82, 39.7235
83, 40.2917
84, 40.538
85, 40.6538
86, 40.1935
87, 44.8295
88, 50.4936
89, 46.9815
90, 39.9912
91, 36.8169
92, 33.058
93, 32.5375
94, 35.1025
95, 32.79
96, 36.6745
97, 37.2891
98, 40.1444
99, 40.074
100, 44.8461
101, 45.8399
102, 47.5806
103, 47.7911
104, 44.1862
105, 38.827
106, 41.5328
107, 35.3724
108, 36.3656
109, 33.3472
110, 36.5336
111, 46.2494
112, 40.569
113, 41.0671
114, 41.9598
115, 37.5832
116, 38.0628
117, 40.3681
118, 37.2377
119, 33.8993
120, 34.2969
121, 33.432
