Total Energy Consumption: 7919.08
Total Price: 633.955
Hour, Consumption kw
0, 5.26568
1, 4.95213
2, 5.65299
3, 5.73147
4, 6.00285
5, 6.45471
6, 6.78711
7, 6.87225
8, 6.79625
9, 6.93095
10, 6.56351
11, 6.31476
12, 5.77365
13, 6.12912
14, 6.26825
15, 6.81898
16, 6.93644
17, 6.19163
18, 6.27526
19, 5.99368
20, 5.75205
21, 5.89819
22, 6.10369
23, 7.023
24, 6.81457
25, 6.58488
26, 6.52972
27, 6.48637
28, 7.35526
29, 7.3523
30, 8.67858
31, 7.17416
32, 7.02241
33, 7.14962
34, 6.87398
35, 6.5914
36, 6.42861
37, 6.57139
38, 6.68807
39, 7.15349
40, 7.346
41, 7.2192
42, 6.84066
43, 6.8237
44, 6.1572
45, 6.05531
46, 6.02791
47, 5.45356
48, 5.98439
49, 6.75212
50, 6.95489
51, 6.47846
52, 6.92194
53, 7.86692
54, 7.86708
55, 7.50007
56, 7.10227
57, 7.13627
58, 7.2049
59, 7.05869
60, 6.80599
61, 7.14916
62, 6.94478
63, 7.02211
64, 7.22258
65, 7.13448
66, 6.89544
67, 6.90695
68, 6.8237
69, 6.64694
70, 7.21219
71, 6.67619
72, 7.02801
73, 7.21466
74, 8.16681
75, 7.27062
76, 6.98487
77, 7.68558
78, 10.3458
79, 7.40999
80, 7.18313
81, 7.19814
82, 7.13563
83, 6.57678
84, 6.4214
85, 7.01309
86, 7.02906
87, 7.13356
88, 7.11405
89, 7.38721
90, 6.91481
91, 6.8237
92, 6.8237
93, 6.78761
94, 5.88912
95, 6.05887
96, 6.23719
97, 6.15617
98, 6.20053
99, 7.28307
100, 9.80909
101, 8.82905
102, 8.35496
103, 6.8563
104, 6.85386
105, 6.75201
106, 6.48351
107, 6.16243
108, 5.60562
109, 5.28498
110, 5.76241
111, 6.12347
112, 6.35604
113, 7.05552
114, 7.21525
115, 7.16997
116, 7.20114
117, 9.23873
118, 7.43657
119, 7.15541
120, 7.29601
121, 6.8237
122, 6.77267
123, 6.93074
124, 6.98304
125, 6.82693
126, 7.21833
127, 7.30098
128, 6.85893
129, 6.93976
130, 7.0794
131, 6.80444
132, 6.61217
133, 6.66705
134, 6.64214
135, 6.46435
136, 6.53421
137, 6.79369
138, 6.98598
139, 6.84987
140, 8.45527
141, 6.57548
142, 6.66075
143, 6.80811
144, 7.47184
145, 6.59434
146, 6.71329
147, 6.63679
148, 7.72702
149, 7.09785
150, 7.06707
151, 6.93582
152, 6.93058
153, 6.82453
154, 6.84612
155, 6.8237
156, 6.8237
157, 6.73637
158, 6.38409
159, 6.37577
160, 6.50493
161, 5.18363
162, 7.19327
163, 6.30029
164, 4.89895
165, 4.3591
166, 4.20357
167, 5.94198
168, 6.02064
169, 5.9842
170, 5.51091
171, 5.42092
172, 5.81232
173, 7.28596
174, 8.61271
175, 7.12512
176, 7.05277
177, 7.01158
178, 7.04725
179, 6.65148
180, 6.34904
181, 6.24756
182, 5.9918
183, 6.36114
184, 7.01093
185, 7.00175
186, 6.85392
187, 6.14986
188, 5.3483
189, 3.77488
190, 2.82902
191, 4.57484
192, 5.08417
193, 4.57546
194, 4.64677
195, 4.84321
196, 6.16147
197, 6.52069
198, 6.64714
199, 7.34469
200, 7.12392
201, 6.82822
202, 6.76279
203, 6.55323
204, 6.47715
205, 6.04119
206, 6.02503
207, 6.66963
208, 6.69964
209, 5.22299
210, 5.11886
211, 5.34223
212, 3.35268
213, 3.89468
214, 3.87168
215, 5.27628
216, 4.61827
217, 4.46873
218, 4.31675
219, 4.62071
220, 5.37325
221, 6.2896
222, 6.43913
223, 7.44348
224, 6.85282
225, 6.77193
226, 6.63132
227, 6.18432
228, 5.79397
229, 5.67408
230, 5.24176
231, 6.07
232, 6.72301
233, 4.74839
234, 4.97776
235, 3.66363
236, 3.82342
237, 3.94979
238, 3.60923
239, 5.23592
240, 4.65801
241, 5.19364
242, 5.20562
243, 5.3057
244, 5.84938
245, 6.18531
246, 7.40583
247, 6.63528
248, 6.44409
249, 6.36132
250, 6.01197
251, 5.85112
252, 5.70813
253, 5.30456
254, 5.59983
255, 6.28661
256, 6.97384
257, 6.66901
258, 4.42968
259, 3.8917
260, 3.70471
261, 3.62048
262, 3.17648
263, 6.10394
264, 5.55905
265, 5.39544
266, 5.55425
267, 5.96489
268, 6.34896
269, 6.53558
270, 6.7777
271, 6.74104
272, 7.00659
273, 6.51176
274, 6.20619
275, 6.02072
276, 5.90078
277, 6.16592
278, 6.16439
279, 5.88735
280, 5.90934
281, 6.49934
282, 7.03513
283, 6.68586
284, 6.82546
285, 7.03715
286, 6.47606
287, 6.76152
288, 6.39795
289, 6.43689
290, 6.50869
291, 5.59656
292, 6.48773
293, 8.31483
294, 6.59952
295, 6.84938
296, 6.60606
297, 7.06721
298, 6.37574
299, 6.29231
300, 6.28957
301, 6.25711
302, 6.19533
303, 6.54147
304, 6.4735
305, 5.95856
306, 6.38166
307, 5.83709
308, 4.98636
309, 4.85803
310, 4.55703
311, 5.82757
312, 6.94679
313, 7.63
314, 7.40367
315, 7.52614
316, 7.44146
317, 8.70138
318, 8.11448
319, 7.6136
320, 7.6063
321, 7.0409
322, 6.94371
323, 6.96428
324, 6.90941
325, 6.84159
326, 6.83626
327, 6.97458
328, 6.8571
329, 7.05752
330, 7.2994
331, 6.00946
332, 6.32101
333, 5.99914
334, 5.9961
335, 6.92058
336, 6.92148
337, 6.96476
338, 6.90224
339, 6.89099
340, 7.08273
341, 7.41025
342, 7.07547
343, 7.27445
344, 7.03696
345, 7.04075
346, 7.04199
347, 6.98618
348, 6.90078
349, 6.89062
350, 6.91415
351, 6.9834
352, 7.1185
353, 7.04616
354, 6.82606
355, 6.8237
356, 6.8237
357, 6.81779
358, 6.20342
359, 6.32871
360, 6.3823
361, 6.30724
362, 6.46668
363, 6.35998
364, 7.06542
365, 7.20149
366, 7.30927
367, 7.41436
368, 7.03117
369, 7.46242
370, 6.78147
371, 6.43711
372, 6.28139
373, 6.21453
374, 6.31131
375, 6.8521
376, 7.05987
377, 6.95093
378, 6.82187
379, 6.10208
380, 6.60053
381, 6.72092
382, 6.24926
383, 6.15997
384, 6.13248
385, 5.97523
386, 5.81281
387, 5.56298
388, 6.87095
389, 8.09327
390, 7.05342
391, 6.97201
392, 6.71726
393, 6.58131
394, 6.9067
395, 6.47822
396, 6.41637
397, 6.13663
398, 6.17831
399, 6.53769
400, 7.0103
401, 7.69472
402, 7.1142
403, 5.04508
