Total Energy Consumption: 55988.5
Total Price: 4481.94
Hour, Consumption kw
0, 35.086
1, 36.8737
2, 39.7796
3, 39.6481
4, 39.8962
5, 46.0218
6, 46.8956
7, 46.0269
8, 41.1679
9, 43.0627
10, 41.4935
11, 41.1407
12, 41.9112
13, 36.7703
14, 40.3689
15, 48.782
16, 48.7656
17, 47.1286
18, 47.8373
19, 46.0641
20, 45.1468
21, 45.9081
22, 47.8073
23, 47.7918
24, 47.6181
25, 46.3009
26, 47.407
27, 44.5135
28, 48.0261
29, 51.0598
30, 53.1139
31, 49.5953
32, 49.9977
33, 48.5883
34, 47.0844
35, 43.666
36, 43.2414
37, 44.1745
38, 45.9882
39, 48.8813
40, 50.5047
41, 51.9603
42, 52.1227
43, 50.9845
44, 48.4687
45, 46.9798
46, 49.2933
47, 49.4827
48, 49.9742
49, 50.7597
50, 49.3356
51, 47.4674
52, 47.6511
53, 52.5251
54, 52.8032
55, 51.2823
56, 51.4859
57, 52.0913
58, 50.9551
59, 51.1185
60, 49.5974
61, 49.5186
62, 49.2534
63, 51.4125
64, 50.2182
65, 51.826
66, 53.8121
67, 50.4322
68, 48.5453
69, 48.433
70, 49.1114
71, 48.4091
72, 50.057
73, 48.7355
74, 51.7763
75, 48.0423
76, 47.3766
77, 52.0941
78, 57.3272
79, 50.5994
80, 50.0035
81, 49.9506
82, 49.7763
83, 48.7679
84, 48.3127
85, 49.1686
86, 49.2046
87, 50.3172
88, 53.7599
89, 50.9535
90, 48.7742
91, 49.2078
92, 48.9503
93, 48.1763
94, 46.4889
95, 46.2678
96, 48.1621
97, 46.4387
98, 46.2616
99, 48.3339
100, 53.4391
101, 52.3599
102, 52.2567
103, 51.6948
104, 50.2696
105, 49.2897
106, 50.334
107, 47.415
108, 46.0207
109, 45.2047
110, 46.1959
111, 49.5514
112, 48.0066
113, 49.6063
114, 49.4064
115, 49.6367
116, 49.7888
117, 53.4363
118, 51.2499
119, 48.8736
120, 48.9283
121, 48.2332
122, 47.4164
123, 46.591
124, 46.4079
125, 49.5898
126, 50.9248
127, 50.5655
128, 49.5012
129, 51.3511
130, 49.1052
131, 48.5634
132, 47.9429
133, 48.0358
134, 47.1879
135, 47.5698
136, 47.2659
137, 47.7777
138, 49.2162
139, 48.008
140, 50.4699
141, 47.2987
142, 48.6433
143, 47.3419
144, 49.5603
145, 43.2201
146, 40.7605
147, 43.5083
148, 47.6003
149, 50.559
150, 49.6634
151, 48.9749
152, 49.0332
153, 48.7308
154, 48.1279
155, 47.7027
156, 47.45
157, 48.4907
158, 46.1038
159, 47.6182
160, 46.6533
161, 43.787
162, 47.8385
163, 47.8097
164, 42.7481
165, 41.5463
166, 40.8604
167, 44.3382
168, 43.2721
169, 44.6544
170, 42.42
171, 41.3346
172, 39.6876
173, 47.9077
174, 50.2792
175, 46.2534
176, 43.8266
177, 38.4802
178, 39.1458
179, 36.4346
180, 38.1765
181, 37.6272
182, 39.3299
183, 39.7031
184, 43.0329
