Total Energy Consumption: 48069.4
Total Price: 3847.98
Hour, Consumption kw
0, 29.8204
1, 31.9216
2, 34.1266
3, 33.9166
4, 33.8933
5, 39.5671
6, 40.1084
7, 39.1547
8, 34.3716
9, 36.1318
10, 34.93
11, 34.8259
12, 36.1375
13, 30.6411
14, 34.1007
15, 41.963
16, 41.8292
17, 40.937
18, 41.562
19, 40.0704
20, 39.3947
21, 40.0099
22, 41.7036
23, 40.7688
24, 40.8035
25, 39.7161
26, 40.8773
27, 38.0272
28, 40.6708
29, 43.7075
30, 44.4353
31, 42.4211
32, 42.9753
33, 41.4387
34, 40.2105
35, 37.0746
36, 36.8128
37, 37.6031
38, 39.3002
39, 41.7279
40, 43.1587
41, 44.7411
42, 45.2821
43, 44.1608
44, 42.3115
45, 40.9245
46, 43.2654
47, 44.0292
48, 43.9898
49, 44.0076
50, 42.3807
51, 40.9889
52, 40.7292
53, 44.6582
54, 44.9362
55, 43.7822
56, 44.3836
57, 44.9551
58, 43.7502
59, 44.0598
60, 42.7915
61, 42.3695
62, 42.3086
63, 44.3904
64, 42.9956
65, 44.6915
66, 46.9166
67, 43.5252
68, 41.7216
69, 41.7861
70, 41.8992
71, 41.7329
72, 43.029
73, 41.5209
74, 43.6095
75, 40.7717
76, 40.3918
77, 44.4085
78, 46.9814
79, 43.1894
80, 42.8204
81, 42.7524
82, 42.6407
83, 42.1911
84, 41.8913
85, 42.1555
86, 42.1756
87, 43.1836
88, 46.6458
89, 43.5663
90, 41.8594
91, 42.3841
92, 42.1266
93, 41.3887
94, 40.5998
95, 40.209
96, 41.9249
97, 40.2825
98, 40.061
99, 41.0508
100, 43.6301
101, 43.5309
102, 43.9017
103, 44.8385
104, 43.4157
105, 42.5377
106, 43.8505
107, 41.2526
108, 40.4151
109, 39.9197
110, 40.4335
111, 43.4279
112, 41.6506
113, 42.5508
114, 42.1911
115, 42.4668
116, 42.5877
117, 44.1976
118, 43.8134
119, 41.7182
120, 41.6323
121, 41.4095
122, 40.6438
123, 39.6603
124, 39.4248
125, 42.7629
126, 43.7064
127, 43.2645
128, 42.6423
129, 44.4113
130, 42.0258
131, 41.759
132, 41.3307
133, 41.3687
134, 40.5457
135, 41.1055
136, 40.7317
137, 40.984
138, 42.2302
139, 41.1581
140, 42.0146
141, 40.7232
142, 41.9825
143, 40.5338
144, 42.0885
145, 36.6258
146, 34.0472
147, 36.8715
148, 39.8733
149, 43.4611
150, 42.5964
151, 42.0391
152, 42.1026
153, 41.9062
154, 41.2818
155, 40.879
156, 40.6263
157, 41.7543
158, 39.7197
159, 41.2424
160, 40.1484
161, 38.6033
162, 40.6452
163, 41.5094
164, 37.8492
165, 37.1872
166, 36.6568
167, 38.3962
168, 37.2515
169, 38.6702
170, 36.9091
171, 35.9137
172, 33.8752
173, 40.6217
174, 41.6665
175, 39.1283
176, 36.7738
177, 31.4687
178, 32.0985
179, 29.7831
180, 31.8275
181, 31.3797
182, 33.3381
183, 33.342
184, 36.0219
185, 36.156
186, 38.2367
187, 38.184
188, 35.0545
189, 32.7331
190, 30.1003
191, 27.873
192, 29.5099
193, 29.5554
194, 31.9811
195, 34.6237
196, 37.3487
197, 41.3459
198, 40.945
199, 39.2538
200, 41.2193
201, 40.2493
202, 37.4026
203, 34.7957
204, 32.5971
205, 31.2725
206, 32.465
207, 35.809
208, 35.8988
209, 34.4686
210, 37.1323
211, 37.0751
212, 35.6935
213, 36.0019
214, 35.0095
215, 33.9556
216, 32.545
217, 33.8956
218, 33.572
219, 34.8647
220, 36.5042
221, 40.5185
222, 41.4074
223, 39.7043
224, 36.6114
225, 36.4134
226, 33.8085
227, 36.9437
228, 30.8975
229, 31.4173
230, 31.1312
231, 34.4194
232, 34.9822
233, 34.019
234, 36.4544
235, 36.0555
236, 35.1905
237, 33.1274
238, 32.743
239, 35.3386
240, 31.1876
241, 36.1491
242, 35.8763
243, 36.3344
244, 38.9414
245, 38.3486
246, 41.7243
247, 37.0537
248, 34.7618
249, 33.3071
250, 29.1627
251, 29.7954
252, 27.7661
253, 28.1349
254, 27.2879
255, 35.8429
256, 37.2433
257, 33.9691
258, 33.4188
259, 34.7531
260, 31.9024
261, 31.3572
262, 32.2938
263, 35.3229
264, 35.6783
265, 38.1905
266, 37.4197
267, 37.5635
268, 38.0964
269, 43.4743
270, 38.0249
271, 41.0943
272, 38.7893
273, 33.3237
274, 32.9624
275, 32.9749
276, 32.6363
277, 31.7999
278, 31.5337
279, 34.066
280, 34.771
281, 37.7017
282, 40.2748
283, 41.3528
284, 38.8323
285, 39.877
286, 38.4517
287, 37.6443
288, 41.5655
289, 37.8842
290, 34.8849
291, 37.2396
292, 39.5291
293, 43.7699
294, 41.3878
295, 42.5623
296, 40.2901
297, 36.5344
298, 37.3677
299, 35.7072
300, 35.0777
301, 34.9254
302, 37.4434
303, 39.826
304, 38.5976
305, 37.8494
306, 35.7912
307, 36.3376
308, 35.8854
309, 35.9366
310, 34.7008
311, 35.2657
312, 39.348
313, 40.9797
314, 40.2522
315, 42.9021
316, 38.5589
317, 45.6861
318, 44.0311
319, 43.891
320, 40.262
321, 38.7003
322, 36.3357
323, 36.6124
324, 34.5255
325, 34.9617
326, 34.3984
327, 39.691
328, 39.5573
329, 42.9768
330, 39.4243
331, 36.0544
332, 39.0859
333, 36.5883
334, 38.0618
335, 38.6357
336, 37.9355
337, 37.49
338, 38.4902
339, 42.0758
340, 43.0882
341, 43.4061
342, 41.1173
343, 44.6483
344, 42.236
345, 38.5312
346, 37.6218
347, 36.6177
348, 33.7269
349, 34.0154
350, 33.5411
351, 35.4517
352, 36.3554
353, 35.5507
354, 34.6816
355, 34.6552
356, 36.3763
357, 34.3348
358, 34.4609
359, 34.2342
360, 34.4574
361, 34.7525
362, 34.9206
363, 36.4629
364, 34.3083
365, 33.6433
366, 37.2403
367, 39.4829
368, 36.1162
369, 37.7216
370, 36.595
371, 37.1653
372, 35.4866
373, 34.7249
374, 35.5465
375, 35.4361
376, 37.1802
377, 36.8525
378, 37.5591
379, 37.8523
380, 36.3728
381, 38.735
382, 37.3422
383, 38.14
384, 36.2249
385, 36.1411
386, 35.9488
387, 35.6408
388, 36.6803
389, 38.8749
390, 41.166
391, 40.4319
392, 40.8147
393, 39.2992
394, 39.5946
395, 37.6628
396, 36.1331
397, 35.7101
398, 37.7135
399, 36.6772
400, 37.4232
401, 41.8304
402, 37.4745
403, 34.3604
404, 32.4615
405, 32.3093
406, 33.9998
407, 34.901
408, 35.9221
409, 36.5277
410, 719.056
411, 36.2145
412, 36.4639
413, 37.8728
414, 39.6457
415, 39.242
416, 38.8692
417, 36.0293
418, 35.3574
419, 35.2
420, 33.412
421, 31.2644
422, 33.9987
423, 35.189
424, 37.8249
425, 36.242
426, 34.5063
427, 34.8751
428, 34.6242
429, 36.1156
430, 34.7691
431, 35.3892
432, 36.9341
433, 36.3049
434, 35.1846
435, 35.6793
436, 36.4157
437, 38.2744
438, 38.1833
439, 43.2244
440, 37.796
441, 36.1539
442, 34.4888
443, 32.1426
444, 31.629
445, 33.1688
446, 33.5062
447, 33.5617
448, 33.6449
449, 34.6154
450, 34.9507
451, 35.8972
452, 37.1177
453, 35.6768
454, 37.0426
455, 36.5084
456, 36.8996
457, 36.9927
458, 35.2555
459, 33.5797
460, 39.6416
461, 44.7529
462, 43.8069
463, 42.3727
464, 41.6573
465, 40.0578
466, 39.7731
467, 38.7915
468, 34.3593
469, 37.571
470, 36.0056
471, 39.0271
472, 35.6483
473, 36.4967
474, 37.7761
475, 36.6655
476, 36.8491
477, 36.7151
478, 34.5771
479, 35.5625
480, 36.3127
481, 34.4555
482, 31.1942
483, 34.2276
484, 37.515
485, 40.6834
486, 42.4714
487, 41.5475
488, 38.6826
489, 36.1817
490, 33.7817
491, 33.2868
492, 32.5871
493, 29.6439
494, 28.0137
495, 34.2073
496, 33.8463
497, 30.7487
498, 33.6985
499, 35.0855
500, 32.4213
501, 33.7523
502, 35.1172
503, 36.0015
504, 33.5468
505, 33.0393
506, 29.3187
507, 31.0995
508, 34.7799
509, 36.1536
510, 39.6083
511, 39.5752
512, 35.2385
513, 32.9619
514, 33.1523
515, 32.4066
516, 29.8665
517, 28.0497
518, 27.5236
519, 31.7427
520, 32.45
521, 30.1705
522, 31.1693
523, 30.5278
524, 32.6287
525, 33.8411
526, 34.3287
527, 36.229
528, 35.9342
529, 31.8126
530, 25.2962
531, 32.1836
532, 37.4327
533, 43.947
534, 41.1737
535, 44.3879
536, 42.063
537, 39.2504
538, 39.9275
539, 36.6093
540, 36.9617
541, 32.9532
542, 32.2547
543, 34.5721
544, 36.6015
545, 37.7362
546, 36.7981
547, 35.6887
548, 34.9454
549, 34.2692
550, 34.2011
551, 35.6126
552, 34.3974
553, 35.4553
554, 32.6811
555, 36.3787
556, 40.7474
557, 38.5878
558, 40.1157
559, 40.7594
560, 38.21
561, 33.6924
562, 32.0551
563, 31.7065
564, 31.5087
565, 28.1513
566, 29.3018
567, 34.6023
568, 36.2186
569, 34.8443
570, 34.8095
571, 36.9605
572, 37.5926
573, 36.4616
574, 36.5647
575, 39.3693
576, 38.4989
577, 34.411
578, 27.5322
579, 33.1202
580, 37.1502
581, 39.5878
582, 39.8988
583, 41.8064
584, 40.3958
585, 40.42
586, 39.9039
587, 39.1157
588, 32.6907
589, 32.2192
590, 31.9898
591, 35.6913
592, 38.781
593, 37.6578
594, 38.183
595, 39.1428
596, 35.2186
597, 35.3736
598, 36.5721
599, 38.1643
600, 33.5466
601, 35.2405
602, 29.3437
603, 31.6773
604, 33.569
605, 36.9286
606, 39.4433
607, 39.3191
608, 37.1222
609, 32.5745
610, 31.2436
611, 29.8506
612, 29.6484
613, 27.6111
614, 27.7239
615, 33.8885
616, 33.261
617, 33.6565
618, 36.207
619, 35.8861
620, 36.867
621, 36.0901
622, 35.1266
623, 37.019
624, 36.9018
625, 37.4226
626, 35.0686
627, 31.1808
628, 36.9121
629, 41.0381
630, 41.0699
631, 41.5215
632, 38.1887
633, 35.411
634, 32.6386
635, 28.9815
636, 29.069
637, 28.3274
638, 29.9516
639, 31.0573
640, 30.3879
641, 33.7819
642, 35.6868
643, 34.7234
644, 34.4974
645, 33.6382
646, 36.1199
647, 33.1086
648, 31.5507
649, 30.8485
650, 30.5302
651, 38.4453
652, 36.7773
653, 39.5134
654, 43.57
655, 37.1945
656, 35.9621
657, 37.3476
658, 33.7959
659, 32.738
660, 32.771
661, 32.7037
662, 31.9436
663, 35.5806
664, 33.395
665, 35.2635
666, 34.9139
