Total Price: $3496.79
Total Energy: 96951
Hour, Consumption kw
0, 63.7879
1, 72.8814
2, 73.1769
3, 70.061
4, 69.9564
5, 85.1996
6, 91.9392
7, 89.3115
8, 83.9475
9, 82.1752
10, 70.0195
11, 76.8057
12, 74.1409
13, 59.522
14, 67.8613
15, 95.2952
16, 101.01
17, 94.1958
18, 97.9267
19, 81.9057
20, 75.6121
21, 75.843
22, 80.3911
23, 72.1145
24, 75.1686
25, 64.1862
26, 75.0204
27, 78.2531
28, 77.5254
29, 106.069
30, 100.799
31, 90.109
32, 92.8378
33, 96.2951
34, 85.812
35, 86.2468
36, 83.2009
37, 86.3697
38, 92.7487
39, 102.335
40, 105.751
41, 115.15
42, 110.013
43, 88.0222
44, 84.3118
45, 83.0165
46, 93.0732
47, 88.7785
48, 89.078
49, 86.4326
50, 83.2473
51, 81.9279
52, 91.1848
53, 112.7
54, 116.737
55, 105.949
56, 111.286
57, 108.859
58, 91.392
59, 97.4283
60, 85.3423
61, 81.546
62, 82.8509
63, 102.672
64, 93.5682
65, 97.4288
66, 100.341
67, 82.7884
68, 70.4546
69, 75.509
70, 82.0877
71, 71.6744
72, 69.7864
73, 66.897
74, 80.0485
75, 82.2685
76, 94.287
77, 109.777
78, 115.837
79, 101.565
80, 89.1925
81, 86.96
82, 80.7343
83, 82.9653
84, 82.0892
85, 81.5401
86, 80.6679
87, 93.0545
88, 108.503
89, 96.8334
90, 80.7113
91, 75.6656
92, 70.4123
93, 68.8525
94, 75.5837
95, 67.3352
96, 83.417
97, 77.5424
98, 84.5797
99, 92.2177
100, 95.7247
101, 92.0941
102, 95.3231
103, 101.577
104, 89.0542
105, 82.1738
106, 82.4434
107, 70.7447
108, 72.7312
109, 66.6945
110, 73.0672
111, 93.7677
112, 81.1819
113, 80.9751
114, 83.0992
115, 79.1336
116, 81.8352
117, 82.0698
118, 85.2368
119, 70.8506
120, 70.6896
121, 69.1986
122, 72.5528
123, 78.0698
124, 98.2833
125, 103.213
126, 101.078
127, 95.286
128, 86.6261
129, 83.6611
130, 71.0104
